date, pm25, pm10, o3, no2, so2, co
2020/3/16, 92, 72, 14, 11, 12, 24
2020/3/17, 99, 63, 14, 6, 12, 18
2020/3/18, 87, 58, 14, 7, 12, 17
2020/3/19, 83, 59, 14, 7, 12, 17
2020/3/20, 80, 72, 14, 6, 12, 14
2020/3/21, 90, 61, 14, 3, 12, 14
2020/3/22, 86, 65, 14, 4, 9, 14
2020/3/23, 88, 74, 14, 1, 1, 12
2020/3/24, 102, , , , , 
2019/10/1, 40, 42, 10, 11, 6, 6
2019/10/2, 54, 55, 9, 18, 6, 13
2019/10/3, 68, 28, 11, 9, 6, 7
2019/10/4, 44, 47, 9, 14, 6, 9
2019/10/5, 57, 36, 8, 17, 6, 9
2019/10/6, 58, 55, 9, 19, 6, 13
2019/10/7, 83, 62, 9, 15, 6, 9
2019/10/8, 87, 60, 9, 24, 6, 16
2019/10/9, 111, 40, 14, 14, 6, 15
2019/10/10, 68, 54, 10, 17, 6, 11
2019/10/11, 75, 66, 10, 18, 6, 12
2019/10/12, 73, 65, 10, 17, 6, 11
2019/10/13, 80, 77, 10, 20, 6, 15
2019/10/14, 103, 87, 12, 22, 6, 13
2019/10/15, 124, 89, 16, 20, 6, 14
2019/10/16, 140, 76, 13, 18, 6, 14
2019/10/17, 112, 51, 8, 17, 6, 13
2019/10/18, 63, 34, 9, 14, 6, 10
2019/10/19, 43, 40, 10, 12, 6, 9
2019/10/20, 50, 35, 14, 13, 6, 9
2019/10/21, 37, 53, 8, 19, 6, 14
2019/10/22, 60, 37, 7, 11, 6, 9
2019/10/23, 38, 41, 7, 14, 6, 11
2019/10/24, 42, 38, 8, 15, 6, 13
2019/10/25, 46, 48, 10, 16, 6, 13
2019/10/26, 53, 58, 9, 14, 6, 12
2019/10/27, 72, 70, 10, 18, 6, 15
2019/10/28, 96, 64, 11, 18, 6, 16
2019/10/29, 87, 46, 15, 15, 6, 12
2019/10/30, 63, 39, 11, 15, 6, 12
2019/10/31, 46, 45, 9, 14, 6, 11
2019/11/1, 59, 52, 8, 17, 6, 14
2019/11/2, 62, 56, 9, 17, 6, 12
2019/11/3, 70, 53, 11, 15, 6, 11
2019/11/4, 71, 58, 10, 13, 6, 9
2019/11/5, 94, 76, 11, 20, 6, 14
2019/11/6, 104, 59, 9, 18, 6, 16
2019/11/7, 81, 54, 10, 13, 6, 12
2019/11/8, 72, 59, 10, 16, 6, 10
2019/11/9, 78, 95, 11, 28, 6, 15
2019/11/10, 133, 97, 13, 28, 6, 18
2019/11/11, 148, 80, 19, 14, 6, 15
2019/11/12, 118, 82, 14, 15, 6, 12
2019/11/13, 125, 88, 19, 25, 6, 15
2019/11/14, 137, 86, 21, 23, 6, 17
2019/11/15, 137, 89, 24, 25, 6, 17
2019/11/16, 136, 83, 24, 20, 6, 13
2019/11/17, 135, 108, 32, 30, 6, 16
2019/11/18, 159, 115, 36, 30, 6, 18
2019/11/19, 159, 94, 31, 27, 6, 20
2019/11/20, 152, 98, 32, 24, 5, 17
2019/11/21, 154, 95, 29, 33, 5, 18
2019/11/22, 149, 85, 13, 25, 6, 26
2019/11/23, 129, 70, 29, 14, 5, 13
2019/11/24, 130, , , , , 
2019/11/26, 142, 90, 29, 27, 5, 19
2019/11/27, 132, 89, 27, 31, 5, 20
2019/11/28, 128, 89, 21, 27, 5, 25
2019/11/29, 115, 87, 28, 24, 5, 21
2019/11/30, 128, 75, 30, 21, 6, 17
2019/12/1, 120, 62, 16, 20, 6, 17
2019/12/2, 74, 63, 15, 20, 6, 18
2019/12/3, 82, 86, 26, 27, 6, 19
2019/12/4, 122, 95, 29, 24, 6, 18
2019/12/5, 151, 93, 39, 18, 6, 13
2019/12/6, 142, 108, 38, 32, 6, 17
2019/12/7, 156, 86, 31, 26, 6, 17
2019/12/8, 127, 79, 19, 30, 6, 22
2019/12/9, 101, 115, 24, 35, 6, 23
2019/12/10, 121, 89, 22, 36, 6, 25
2019/12/11, 120, 82, 21, 32, 6, 22
2019/12/12, 108, 85, 24, 31, 6, 20
2019/12/13, 117, 93, 18, 32, 6, 18
2019/12/14, 108, 82, 19, 31, 6, 19
2019/12/15, 100, 86, 20, 35, 6, 25
2019/12/16, 110, 82, 27, 31, 6, 21
2019/12/17, 107, 94, 27, 31, 6, 21
2019/12/18, 129, 101, 29, 35, 6, 19
2019/12/19, 141, 112, 33, 41, 6, 24
2019/12/20, 145, 107, 24, 65, 6, 28
2019/12/21, 142, 91, 34, 47, 6, 17
2019/12/22, 147, 91, 21, 44, 6, 20
2019/12/23, 137, 92, 16, 43, 6, 21
2019/12/24, 134, 73, 13, 34, 6, 20
2019/12/25, 115, 91, 12, 26, 6, 21
2019/12/26, 126, 89, 14, 16, 6, 19
2019/12/27, 131, 97, 18, 20, 6, 20
2019/12/28, 139, 78, 21, 11, 6, 24
2019/12/29, 82, , , , , 
2019/7/1, 47, 67, 11, 7, 4, 6
2019/7/2, 52, 79, 8, 5, 5, 5
2019/7/3, 46, , , , , 
2019/7/8, 55, 43, 10, 4, 4, 5
2019/7/9, 34, 49, 11, 4, 6, 4
2019/7/10, 42, 54, 11, 6, 5, 6
2019/7/11, 42, 53, 11, 6, 5, 6
2019/7/12, 45, 47, 13, 4, 5, 4
2019/7/13, 42, , 14, 3, 5, 3
2019/7/14, 42, 57, 15, 4, 5, 3
2019/7/15, 42, 48, 15, 3, 5, 3
