date, pm25, pm10, o3, no2, so2, co
2020/2/16, 218, 191, 27, 17, 10, 8
2020/2/17, 229, 160, 32, 22, 11, 11
2020/2/18, 196, 195, 23, 19, 10, 16
2020/2/19, 222, 161, 33, 18, 4, 5
2020/2/20, 179, 57, 20, 9, 3, 4
2020/2/21, 120, 107, 19, 22, 10, 13
2020/2/22, 161, 127, 24, 19, 9, 4
2020/2/23, 191, 112, 22, 25, 16, 7
2020/2/24, 166, 135, 26, 30, 10, 7
2020/2/25, 201, 168, 25, 26, 10, 10
2020/2/26, 214, 127, 22, 23, 10, 7
2020/2/27, 187, 103, 21, 14, 7, 5
2020/2/28, 168, 79, 18, 13, 7, 4
2020/2/29, 148, 70, 24, 21, 8, 7
2020/3/1, 125, 130, 25, 25, 9, 9
2020/3/2, 179, 125, 2, 31, 7, 11
2020/3/3, 165, 108, 22, 19, 10, 5
2020/3/4, 152, 50, 19, 13, 6, 4
2020/3/5, 121, 35, 12, 14, 7, 4
2020/3/6, 85, 61, 17, 15, 6, 5
2020/3/9, 158, 92, 39, 13, 12, 5
2020/3/10, 159, 78, 20, 11, 9, 4
2020/3/11, 147, 98, 21, 16, 9, 7
2020/3/12, 148, 134, 26, 18, 10, 4
2020/3/13, 148, 56, 13, 13, 6, 4
2020/3/14, 129, 84, 25, 17, 8, 5
2020/3/15, 160, 87, 24, 24, 10, 4
2020/3/16, 145, 97, 27, 24, 12, 5
2020/3/17, 152, 99, 27, 21, 11, 6
2020/3/18, 149, 121, 32, 20, 12, 6
2020/3/19, 188, 117, 26, 23, 10, 9
2020/3/20, 169, 122, 31, 21, 12, 6
2020/3/21, 172, 90, 25, 10, 13, 4
2020/3/22, 157, 81, 33, 10, , 5
2020/3/23, 140, 69, 22, 9, , 4
2020/3/24, 138, 56, 11, 6, 10, 4
2020/3/25, 126, 63, 10, 5, 7, 3
2020/3/26, 127, 36, 9, 4, 7, 2
2020/3/27, 84, 29, 8, 4, , 3
2020/3/28, 82, 45, 10, 3, 7, 2
2020/3/29, 91, 50, 13, 5, 7, 2
2020/3/30, 100, 54, 15, 5, 8, 3
2020/3/31, 101, 58, 16, 5, 9, 3
2019/10/1, 86, 65, 29, 10, 8, 9
2019/10/2, 97, 94, 45, 14, 8, 12
2019/10/3, 147, 68, 29, 14, 7, 9
2019/10/4, 120, 69, 31, 19, 7, 9
2019/10/5, 106, 88, 37, 22, 9, 10
2019/10/6, 142, 88, 33, 17, 7, 8
2019/10/7, 134, 76, 36, 19, 8, 8
2019/10/8, 114, 108, 65, 22, 9, 12
2019/10/9, 154, 138, 74, 27, 9, 12
2019/10/10, 182, 133, 58, 25, 9, 12
2019/10/11, 174, 138, 48, 29, 9, 13
2019/10/12, 180, 171, 52, 31, 9, 14
2019/10/13, 214, 155, 49, 28, 7, 15
2019/10/14, 190, 174, 68, 30, 8, 18
2019/10/15, 200, 164, 66, 26, 9, 15
2019/10/16, 207, 144, 125, 24, 11, 13
2019/10/17, 188, 121, 34, 19, 8, 10
2019/10/18, 156, 102, 52, 24, 8, 10
2019/10/19, 147, 123, 36, 29, 10, 11
2019/10/20, 173, 156, 36, 31, 10, 11
2019/10/21, 198, 139, 36, 29, 9, 12
2019/10/22, 169, 182, 47, 31, 15, 16
2019/10/23, 197, 286, 54, 35, 12, 22
2019/10/24, 282, 164, 73, 29, 13, 14
2019/10/25, 200, 224, 74, 32, 10, 18
2019/10/26, 237, 307, 36, 28, 10, 20
2019/10/27, 314, 355, 33, 27, 13, 18
2019/10/28, 394, 392, 11, 31, 7, 21
2019/10/29, 387, 422, 16, 31, 7, 25
2019/10/30, 377, 445, 23, 36, 10, 25
2019/10/31, 400, 519, 50, 46, 11, 20
2019/11/1, 450, 381, 19, 33, 9, 16
2019/11/2, 399, 704, 13, 30, 6, 22
2019/11/3, 657, 373, 23, 26, 7, 13
2019/11/4, 385, 228, 28, 23, 8, 12
2019/11/5, 289, 150, 25, 26, 9, 13
2019/11/6, 178, 178, 11, 28, 7, 13
2019/11/7, 249, 160, 24, 29, 8, 20
2019/11/8, 223, 147, 35, 25, 8, 65
2019/11/9, 219, 204, 62, 31, 13, 10
2019/11/10, 280, 301, 54, 34, 11, 17
2019/11/11, 334, 461, 52, 46, 10, 19
2019/11/12, 472, 430, 47, 42, 11, 19
2019/11/13, 453, 481, 46, 48, 10, 22
2019/11/14, 442, 435, 28, 36, 8, 26
2019/11/15, 415, 212, 21, 24, 9, 15
2019/11/16, 260, 114, 12, 20, 7, 11
2019/11/17, 173, 123, 22, 23, 8, 11
2019/11/18, 198, 146, 18, 30, 10, 14
2019/11/19, 208, 231, 13, 37, 10, 23
2019/11/20, 274, 255, 2, 41, 12, 20
2019/11/21, 306, 244, 2, 38, 10, 18
2019/11/22, 280, 142, 2, 26, 8, 8
2019/11/23, 197, 118, 1, 27, 9, 8
2019/11/24, 181, 128, 2, 27, 9, 12
2019/11/25, 191, 154, 5, 26, 12, 10
2019/11/26, 192, 94, 1, 20, 7, 10
2019/11/27, 139, 41, 1, 11, 5, 6
2019/11/28, 89, 65, 1, 17, 7, 10
2019/11/29, 128, 111, 2, 24, 7, 11
2019/11/30, 185, 120, 2, 28, 7, 9
2019/12/1, 199, 147, 2, 33, 7, 10
2019/12/2, 222, 155, 5, 29, 6, 10
2019/12/3, 218, 217, 6, 32, 7, 19
2019/12/4, 258, 408, 3, 47, 6, 26
2019/12/5, 399, 290, , 35, 6, 15
2019/12/6, 332, 233, 6, 35, 6, 25
2019/12/7, 307, 331, 8, 36, 7, 27
2019/12/8, 348, 231, 9, 36, 8, 24
2019/12/9, 286, 307, 13, 44, 7, 24
2019/12/10, 336, 434, 19, 47, 7, 33
2019/12/11, 412, 367, 14, 32, 6, 16
2019/12/12, 396, 93, 9, 17, 6, 12
2019/12/13, 186, 104, 11, 19, 6, 
2019/12/14, 182, 106, 10, 20, 5, 112
2019/12/15, 182, 91, 5, 15, 3, 13
2019/12/16, 174, 118, 6, 17, 5, 13
2019/12/17, 198, 143, 3, 20, 4, 7
2019/12/18, 221, 345, 10, 29, 6, 13
2019/12/19, 373, 418, 11, 32, 4, 11
2019/12/20, 426, 231, 6, 23, 4, 7
2019/12/21, 326, 128, 5, 17, 3, 5
2019/12/22, 219, 146, 4, 16, 4, 7
2019/12/23, 236, 282, 6, 20, 5, 8
2019/12/24, 327, 157, 4, 15, 4, 5
2019/12/25, 224, 176, 6, 15, 4, 6
2019/12/26, 258, 281, 6, 18, 4, 7
2019/12/27, 321, 326, 5, 16, 5, 10
2019/12/28, 331, 366, 10, 20, 5, 9
2019/12/29, 369, , , , , 
2019/7/1, 132, 162, 46, 8, 10, 8
2019/7/2, 155, 83, 32, 9, 6, 10
2019/7/3, 98, 61, 13, 10, 6, 11
