date, pm25, pm10, o3, no2, so2, co
2020/2/23, 147, 73, 32, 11, 13, 4
2020/2/24, 128, 84, 26, 15, 6, 5
2020/2/25, 150, 122, 26, 22, 5, 8
2020/2/26, 163, 120, 22, 25, 5, 9
2020/2/27, 176, 97, 23, 16, 6, 5
2020/2/28, 165, 76, 17, 15, 12, 4
2020/2/29, 136, 63, 27, 15, 5, 4
2020/3/1, 116, 88, 33, 18, 7, 5
2020/3/2, 146, 93, 18, 20, 9, 5
2020/3/3, 145, 133, 30, 26, 9, 7
2020/3/4, 172, 72, 23, 16, 76, 4
2020/3/5, 127, 53, 18, 10, 37, 5
2020/3/6, 83, 58, 9, 23, 7, 6
2020/3/7, 126, 62, 27, 15, 6, 3
2020/3/8, 119, 57, 33, 9, 6, 3
2020/3/9, 97, 120, 4, 31, 11, 8
2020/3/10, 144, 80, 16, 16, 10, 4
2020/3/11, 138, 58, 19, 15, 17, 4
2020/3/12, 93, 61, 28, 15, 6, 3
2020/3/13, 107, 50, 12, 15, 6, 3
2020/3/14, 90, 60, 24, 14, 10, 3
2020/3/15, 111, 65, 25, 12, 10, 3
2020/3/16, 121, 75, 28, 13, 12, 3
2020/3/17, 136, 78, 29, 13, 21, 3
2020/3/18, 143, 87, 30, 16, 16, 4
2020/3/19, 138, 108, 27, 23, 13, 6
2020/3/20, 166, 96, 26, 19, 6, 4
2020/3/21, 174, 57, 27, 14, 5, 2
2020/3/22, 122, 67, 26, 13, 8, 3
2020/3/23, 128, 70, 402, 13, 7, 3
2020/3/24, 132, 55, 18, 8, 17, 1
2020/3/25, 111, 49, 14, 9, 2, 2
2020/3/26, 88, 42, 72, 6, 2, 2
2020/3/27, 86, 24, 16, 7, 50, 1
2020/3/28, 57, 39, 20, 9, 2, 1
2020/3/29, 67, 47, 19, 9, 48, 1
2020/3/30, 84, 47, 8, 6, 2, 2
2020/3/31, 95, 48, 23, 10, 110, 5
2019/10/1, 100, 69, 47, 7, 3, 7
2019/10/2, 115, 89, 68, 8, 4, 6
2019/10/3, 153, 77, 49, 11, 4, 4
2019/10/4, 139, 65, 53, 11, 5, 4
2019/10/5, 139, 72, 64, 15, 6, 5
2019/10/6, 152, 87, 54, 17, 6, 5
2019/10/7, 163, 80, 73, 18, 7, 5
2019/10/8, 159, 110, 84, 16, 7, 7
2019/10/9, 178, 141, 74, 16, 6, 8
2019/10/10, 197, 173, 78, 18, 3, 8
2019/10/11, 211, 142, 74, 15, 3, 9
2019/10/12, 197, 145, 72, 15, 3, 8
2019/10/13, 196, 152, 61, 14, 4, 9
2019/10/14, 199, 152, 57, 12, 5, 12
2019/10/15, 208, 138, 64, 12, 3, 10
2019/10/16, 192, 117, 45, 11, 4, 9
2019/10/17, 174, 122, 59, 12, 4, 8
2019/10/18, 179, 157, 55, 14, 7, 8
2019/10/19, 195, 149, 76, 20, 6, 8
2019/10/20, 195, 148, 77, 24, 5, 8
2019/10/21, 201, 151, 73, 22, 6, 8
2019/10/22, 198, 227, 67, 21, 7, 11
2019/10/23, 228, 165, 60, 20, 6, 14
2019/10/24, 202, 186, 67, 16, 3, 13
2019/10/25, 209, 199, 69, 16, 3, 12
2019/10/26, 215, 245, 69, 21, 4, 19
2019/10/27, 284, 220, 57, 14, 5, 14
2019/10/28, 238, 230, 68, 15, 7, 16
2019/10/29, 211, 210, 66, 17, 1, 14
2019/10/30, 230, 213, 72, 20, 1, 12
2019/10/31, 223, 215, 63, 18, 6, 12
2019/11/1, 210, 231, 63, 23, 13, 13
2019/11/2, 241, 377, 75, 31, 15, 16
2019/11/3, 320, 208, 58, 32, 14, 10
2019/11/4, 235, 138, 69, 29, 19, 6
2019/11/5, 177, 207, 67, 24, 12, 12
2019/11/6, 196, 137, 16, 21, 11, 11
2019/11/7, 175, 102, 59, 20, 12, 7
2019/11/8, 150, 101, 58, 23, 13, 6
2019/11/9, 146, 159, 76, 27, 17, 9
2019/11/10, 184, 187, 71, 31, 21, 9
2019/11/11, 196, 169, 70, 36, 21, 10
2019/11/12, 213, 173, 53, 31, 19, 11
2019/11/13, 190, 183, 21, 30, 8, 13
2019/11/14, 198, 127, 32, 19, 19, 7
2019/11/15, 203, 113, 33, 10, 39, 4
2019/11/16, 202, 64, 37, 8, 15, 2
2019/11/17, 129, 112, 61, 23, 12, 8
2019/11/18, 181, 142, 93, 34, 9, 11
2019/11/19, 203, 178, 60, 42, 8, 14
2019/11/20, 227, 175, 59, 40, 11, 10
2019/11/21, 214, 180, 29, 28, 15, 8
2019/11/22, 222, 99, 33, 14, 7, 5
2019/11/23, 173, 72, 38, 12, 8, 3
2019/11/24, 145, 101, 42, 20, 17, 6
2019/11/25, 171, 85, 24, 18, 10, 5
2019/11/26, 147, 87, 16, 26, 6, 8
2019/11/27, 141, 64, 21, 19, 2, 5
2019/11/28, 127, 79, 16, 17, 8, 6
2019/11/29, 156, 73, 27, 16, 4, 6
2019/11/30, 156, 83, 37, 14, 5, 5
2019/12/1, 170, 98, 37, 18, 5, 5
2019/12/2, 178, 111, 36, 21, 6, 7
2019/12/3, 190, 239, 38, 27, 7, 16
2019/12/4, 238, 168, 29, 22, 6, 13
2019/12/5, 221, 116, 28, 18, 5, 8
2019/12/6, 176, 119, 35, 20, 15, 10
2019/12/7, 178, 118, 28, 20, 6, 9
2019/12/8, 177, 132, 30, 20, 5, 8
2019/12/9, 185, 164, 29, 22, 22, 11
2019/12/10, 223, 223, 26, 27, 10, 15
2019/12/11, 243, 137, 19, 20, 4, 11
2019/12/12, 196, 50, 17, 7, 8, 4
2019/12/13, 99, 55, 17, 11, 2, 5
2019/12/14, 108, 63, 22, 7, 7, 3
2019/12/15, 143, 79, 10, 7, 2, 4
2019/12/16, 157, 94, 11, 10, 3, 5
2019/12/17, 165, 101, 10, 11, 2, 7
2019/12/18, 172, 118, 9, 11, 2, 9
2019/12/19, 181, 125, 19, 6, 3, 8
2019/12/20, 190, 108, 10, 5, 1, 7
2019/12/21, 178, 100, 10, 3, 1, 5
2019/12/22, 179, 77, 9, 4, , 5
