date, pm25, pm10, o3, no2, so2, co
2020/2/15, 141, 98, 10, 8, 5, 5
2020/2/16, 164, 95, 9, 8, 5, 5
2020/2/17, 161, 98, 7, 10, 3, 6
2020/2/18, 153, 128, 13, 12, 7, 7
2020/2/19, 184, 129, 11, 11, 4, 5
2020/2/20, 174, 37, 9, 6, 10, 2
2020/2/21, 90, 63, 9, 7, 19, 5
2020/2/22, 126, 79, 11, 9, 63, 4
2020/2/23, 146, 82, 9, 10, 78, 4
2020/2/24, 133, 94, 11, 7, 33, 5
2020/2/25, 162, 117, 11, 12, 33, 7
2020/2/26, 175, 103, 11, 12, 19, 6
2020/2/27, 168, 120, 11, 10, 10, 6
2020/2/28, 139, 74, 7, 8, 8, 4
2020/2/29, 122, 55, 10, 9, 8, 4
2020/3/1, 92, 97, 14, 9, 9, 5
2020/3/2, 149, 103, 4, 14, 7, 6
2020/3/3, 151, 152, 15, 11, 6, 5
2020/3/4, 166, 47, 15, 7, 13, 3
2020/3/5, 94, 34, 7, 6, 28, 1
2020/3/6, 73, 37, 6, 7, 10, 2
2020/3/7, 74, 55, 11, 7, 14, 3
2020/3/8, 108, 64, 7, 4, 17, 2
2020/3/9, 113, 66, 9, 4, 22, 3
2020/3/10, 126, 79, 10, 7, 23, 3
2020/3/11, 141, 58, 11, 8, 23, 3
2020/3/12, 111, 56, 9, 6, 18, 2
2020/3/13, 108, 41, 8, 8, 18, 2
2020/3/14, 78, 56, 9, 7, 58, 2
2020/3/15, 113, 69, 19, 5, 7, 3
2020/3/16, 129, 83, 10, 6, 25, 4
2020/3/17, 146, 85, 12, 4, 32, 3
2020/3/18, 152, 91, 12, 8, 32, 5
2020/3/19, 159, 103, 14, 11, 34, 5
2020/3/20, 163, 117, 17, 10, 38, 6
2020/3/21, 176, 61, 13, 4, 35, 2
2020/3/22, 133, 86, 12, 4, 36, 2
2020/3/23, 132, 69, 16, 6, 42, 3
2020/3/24, 148, 57, 12, 3, 40, 1
2020/3/25, 105, 186, 10, 1, 42, 1
2020/3/26, 88, 16, 9, 2, 44, 1
2020/3/27, 84, 18, 11, 1, 52, 1
2020/3/28, 66, 37, 11, , 2, 1
2020/3/29, 72, 37, 11, , 3, 1
2020/3/30, 79, 46, 10, 1, 4, 1
2020/3/31, 99, 57, 10, 1, 5, 1
2019/10/1, 99, 67, 14, 3, 3, 5
2019/10/2, 133, 104, 19, 4, 2, 7
2019/10/3, 167, 110, 16, 9, 3, 6
2019/10/4, 167, 75, 18, 1, 4, 4
2019/10/5, 135, 90, 21, , 3, 5
2019/10/6, 157, 93, 16, 1, 2, 5
2019/10/7, 162, 79, 22, 1, 3, 4
2019/10/8, 145, 125, 23, 1, 6, 6
2019/10/9, 165, 116, 28, 1, 4, 6
2019/10/10, 180, 115, 25, 1, 7, 5
2019/10/11, 176, 140, 24, 1, 6, 7
2019/10/12, 189, 138, 27, 1, 6, 7
2019/10/13, 196, 149, 24, 1, 5, 8
2019/10/14, 202, 170, 27, 1, 7, 9
2019/10/15, 226, 143, 23, , 4, 7
2019/10/16, 195, 118, 19, 12, 2, 5
2019/10/17, 176, 122, 18, 11, 2, 5
2019/10/18, 176, 138, 22, 9, 7, 6
2019/10/19, 202, 125, 23, 5, 5, 4
2019/10/20, 186, 117, 22, 6, 6, 4
2019/10/21, 179, 119, 24, 6, 6, 4
2019/10/22, 182, 135, 26, 8, 10, 7
2019/10/23, 183, 151, 27, 7, 8, 8
2019/10/24, 199, 146, 22, 5, 4, 6
2019/10/25, 172, 170, 23, 5, 11, 10
2019/10/26, 183, 216, 31, 4, 9, 8
2019/10/27, 216, 238, 28, 5, 15, 9
2019/10/28, 196, 273, 23, 6, 8, 13
2019/10/29, 215, 349, 20, 6, 10, 15
2019/10/30, 288, 316, 24, 5, 13, 12
2019/10/31, 283, 322, 26, 5, 13, 13
2019/11/1, 305, 334, 20, 6, 12, 13
2019/11/2, 307, 537, 17, 7, 8, 23
2019/11/3, 510, 305, 18, 6, 11, 12
2019/11/4, 300, 250, 19, 7, 10, 10
2019/11/5, 237, 395, 19, 12, 13, 14
2019/11/6, 336, 124, 5, 9, 7, 6
2019/11/7, 168, 99, 10, 8, 7, 5
2019/11/8, 139, 116, 23, 7, 6, 6
2019/11/9, 158, 244, 24, 9, 10, 10
2019/11/10, 243, 302, 23, 12, 13, 12
2019/11/11, 261, 259, 26, 11, 12, 10
2019/11/12, 255, 229, 17, 13, 12, 11
2019/11/13, 221, 205, 19, 16, 10, 12
2019/11/14, 209, 174, 16, 12, 8, 10
2019/11/15, 202, 169, 16, 7, 9, 4
2019/11/16, 168, 91, 17, 5, 6, 3
2019/11/17, 123, 98, 17, 8, 5, 6
2019/11/18, 148, 157, 18, 11, 6, 11
2019/11/19, 182, 175, 18, 19, 8, 12
2019/11/20, 184, 154, 19, 18, 7, 11
2019/11/21, 183, 165, 16, 13, 8, 7
2019/11/22, 182, 108, 13, 8, 6, 5
2019/11/23, 159, 97, 14, 7, 6, 4
2019/11/24, 147, 150, 14, 12, 7, 5
2019/11/25, 161, 128, 10, 10, 7, 5
2019/11/26, 145, 71, 8, 11, 4, 4
2019/11/27, 111, 38, 7, 8, 1, 3
2019/11/28, 84, 80, 12, 11, 2, 5
2019/11/29, 137, 91, 18, 8, 3, 4
2019/11/30, 161, 99, 17, 10, 4, 5
2019/12/1, 163, 128, 15, 12, 5, 6
2019/12/2, 173, 110, 23, 11, 8, 5
2019/12/3, 169, 208, 25, 20, 6, 13
2019/12/4, 208, 223, 17, 19, 3, 13
2019/12/5, 252, 159, 18, 18, 4, 11
2019/12/6, 179, 131, 18, 16, 6, 9
2019/12/7, 172, 141, 21, 16, 3, 9
2019/12/8, 184, 155, 17, 17, 5, 8
2019/12/9, 184, 168, 9, 17, 6, 12
2019/12/10, 228, 281, 22, 21, 7, 14
2019/12/11, 277, 163, 11, 14, 6, 9
2019/12/12, 245, 60, 15, 7, 2, 2
2019/12/13, 135, 59, 6, 10, 1, 4
2019/12/14, 98, 78, 11, 8, 2, 3
2019/12/15, 135, 80, 22, 7, 2, 4
2019/12/16, 147, 110, 6, 8, 3, 6
2019/12/17, 169, 105, 9, 8, 3, 4
2019/12/18, 167, 175, 12, 11, 2, 8
2019/12/19, 198, 175, 10, 13, 4, 8
2019/12/20, 216, 133, 7, 10, 2, 8
2019/12/21, 198, 107, 7, 8, 2, 7
2019/12/22, 181, 102, 10, 8, 6, 5
2019/12/23, 163, 111, 7, 10, 4, 4
