date, pm25, pm10, o3, no2, so2, co
2019/10/7, 156, 79, 41, 13, 6, 3
2019/10/8, 117, 122, 40, 35, 6, 6
2019/10/9, 151, 168, 48, 54, 8, 6
2019/10/10, 183, 189, 55, 54, 11, 6
2019/10/11, 182, 335, 52, 55, 13, 7
2019/10/12, 210, 269, 49, 52, 12, 6
2019/10/13, 207, 248, 46, 57, 11, 6
2019/10/14, 193, 321, 58, 56, 12, 8
2019/10/15, 221, 230, 73, 27, 12, 6
2019/10/16, 206, 161, 60, 14, 9, 4
2019/10/17, 177, 147, 35, 19, 9, 5
2019/10/18, 176, 137, 29, 44, 1, 7
2019/10/19, 174, 141, 43, 46, 5, 6
2019/10/20, 184, 113, 44, 44, 10, 5
2019/10/21, 158, 148, 49, 48, 7, 6
2019/10/22, 179, 165, 56, 57, 6, 9
2019/10/23, 188, 277, 50, 47, 8, 10
2019/10/24, 226, 168, 52, 24, 5, 7
2019/10/25, 190, 212, 56, 45, 8, 7
2019/10/26, 202, 309, 52, 44, 6, 10
2019/10/27, 244, 305, 58, 32, 5, 11
2019/10/28, 280, 488, 36, 27, 9, 17
2019/10/29, 338, 534, 34, 10, 1, 16
2019/10/30, 388, 459, 46, , 3, 12
2019/10/31, 353, 448, 54, , 6, 9
2019/11/1, 297, 433, 34, , 2, 5
2019/11/2, 338, 697, 28, , 2, 1
2019/11/3, 587, 340, 36, 25, 7, 10
2019/11/4, 391, 264, 40, 54, 7, 8
2019/11/5, 281, 312, 46, 51, 12, 9
2019/11/6, 257, 204, 21, 39, 12, 7
2019/11/7, 204, 129, 32, 49, 11, 5
2019/11/8, 167, 239, 24, 59, 13, 10
2019/11/9, 211, 365, 23, 40, 8, 11
2019/11/10, 301, 520, 19, 24, 5, 14
2019/11/11, 397, 472, 28, 13, 10, 15
2019/11/12, 375, 358, 42, 6, 11, 11
2019/11/13, 307, 373, 54, 4, 8, 10
2019/11/14, 263, 324, 33, 3, 40, 9
2019/11/15, 274, 146, 29, 24, 20, 3
2019/11/16, 172, 91, 39, 42, 56, 2
2019/11/17, 135, 128, 50, 51, 22, 5
2019/11/18, 170, 248, 44, 48, 22, 11
2019/11/19, 225, 300, 35, 45, 20, 15
2019/11/20, 246, 269, 49, 18, 33, 8
2019/11/21, 230, 187, 31, 36, 50, 3
2019/11/22, 193, 127, 13, 52, 30, 3
2019/11/23, 168, 122, 24, 55, 57, 3
2019/11/24, 149, 139, 39, 58, 4, 4
2019/11/25, 164, 118, 41, 39, 13, 5
