date, pm25, pm10, o3, no2, so2, co
2019/9/28, 62, 20, 12, 3, 4, 8
2019/9/29, 40, 50, 23, 7, 4, 9
2019/9/30, 76, 57, 27, 7, 4, 10
2019/4/1, 122, 126, 85, 14, 14, 11
2019/4/2, 163, 130, 76, 15, 16, 12
2019/4/3, 174, 177, 53, 16, 15, 14
2019/4/4, 197, 174, 50, 16, 15, 15
2019/4/5, 188, 211, 52, 16, 15, 14
2019/4/6, 190, 241, 34, 12, 14, 15
2019/4/7, 242, 312, 43, 13, 15, 9
2019/4/8, 167, 183, 61, 20, 16, 12
2019/4/9, 180, 156, 69, 18, 8, 8
2019/4/10, 176, 125, 72, 11, 12, 5
2019/4/11, 159, 134, 65, 11, 14, 6
2019/4/12, 149, 145, 55, 12, 13, 5
2019/4/13, 151, 118, 52, 12, 14, 4
2019/4/14, 141, 129, 50, 12, 11, 4
2019/4/15, 136, 180, 41, 12, 10, 3
2019/4/16, 123, 70, 52, 10, 11, 4
2019/4/17, 112, 80, 72, 12, 13, 5
2019/4/18, 144, 95, 73, 16, 11, 5
2019/4/19, 138, 117, 73, 16, 15, 6
2019/4/20, 161, 138, 93, 19, 13, 7
2019/4/21, 156, 166, 86, 18, 16, 8
2019/4/22, 169, 189, 85, 20, 17, 7
2019/4/23, 165, 232, 55, 13, 22, 9
2019/4/24, 183, 183, 64, 12, 21, 7
2019/4/25, 174, 155, 65, 14, 11, 6
2019/4/26, 156, 262, 52, 15, 10, 3
2019/4/27, 154, 285, 52, 15, 10, 3
2019/4/28, 149, 213, 66, 16, 11, 4
2019/4/29, 145, 333, 66, 20, 21, 7
2019/4/30, 179, 267, 71, 17, 16, 7
2019/5/1, 168, 272, 68, 9, 11, 5
2019/5/2, 152, 106, 69, 12, 11, 5
2019/5/3, 140, 139, 59, 14, 9, 5
2019/5/4, 142, 194, 63, 15, 8, 8
2019/5/5, 154, 345, 70, 26, 12, 11
2019/5/6, 221, 381, 59, 26, 17, 12
2019/5/7, 241, 374, 81, 24, 17, 13
2019/5/8, 247, 370, 71, 24, 16, 11
2019/5/9, 252, 395, 62, 14, 8, 9
2019/5/10, 202, 183, 67, 11, 11, 6
2019/5/11, 169, 332, 67, 12, 7, 7
2019/5/12, 205, 273, 76, 14, 20, 7
2019/5/13, 190, 115, 59, 14, 8, 5
2019/5/14, 142, 164, 41, 20, 15, 9
2019/5/15, 178, 176, 50, 14, 14, 7
2019/5/16, 166, 327, 47, 14, 10, 6
2019/5/17, 173, 72, 63, 8, 8, 4
2019/5/18, 134, 102, 83, 10, 9, 5
2019/5/19, 160, 148, 60, 15, 15, 7
2019/5/20, 167, 142, 66, 15, 13, 6
2019/5/21, 162, 149, 60, 16, 12, 7
2019/5/22, 158, 249, 53, 19, 19, 9
2019/5/23, 188, 85, 32, 13, 8, 5
2019/5/24, 119, 87, 52, 10, 7, 4
2019/5/25, 113, 99, 70, 10, 6, 5
2019/5/26, 133, 121, 60, 13, 10, 4
2019/5/27, 132, 123, 69, 14, 10, 4
2019/5/28, 123, 116, 75, 16, 12, 6
2019/5/29, 135, 140, 61, 19, 14, 7
2019/5/30, 157, 284, 82, 14, 14, 6
2019/5/31, 162, 277, 61, 16, 14, 9
2019/6/1, 173, 177, 61, 9, 12, 8
2019/6/2, 161, 234, 53, 8, 8, 6
2019/6/3, 143, 128, 66, 8, 11, 6
2019/6/4, 141, 147, 67, 11, 13, 9
2019/6/5, 163, 218, 68, 14, 11, 8
