date, pm25, pm10, o3, no2, so2, co
2020/3/18, 127, , 19, 14, 1, 11
2020/3/19, 146, , 25, 25, 2, 11
2020/3/20, 167, , 17, 9, 2, 8
2020/3/21, 109, , 18, 3, 2, 9
2020/3/22, 105, , 18, 2, 2, 9
2020/3/23, 121, , 18, 5, 3, 9
2020/3/24, 146, , 15, 2, 2, 7
2020/3/25, 139, , 11, , 3, 7
2020/3/26, 108, , 6, 1, 3, 7
2020/3/27, 109, , 13, , 2, 7
2020/3/28, 70, , 13, , 2, 7
2020/3/29, 84, , , , , 
2019/10/1, 71, , 10, 10, 2, 2
2019/10/2, 73, , 10, 8, 3, 6
2019/10/3, 80, , 11, 4, 1, 14
2019/10/4, 106, , 13, 6, 2, 14
2019/10/5, 136, , 14, 14, 2, 14
2019/10/6, 132, , 15, 15, 2, 14
2019/10/7, 152, , 17, 16, 3, 14
2019/10/8, 158, , 11, 15, 3, 14
2019/10/9, 159, , 12, 20, 3, 14
2019/10/10, 145, , 15, 23, 2, 14
2019/10/11, 152, , 16, 25, 2, 14
2019/10/12, 148, , 39, 27, 2, 14
2019/10/13, 169, , 16, 29, 3, 14
2019/10/14, 182, , 12, 24, 1, 14
2019/10/15, 164, , 12, 21, 4, 14
2019/10/16, 155, , 11, 23, 2, 14
2019/10/17, 163, , 9, 34, 1, 14
2019/10/18, 150, , 9, 44, 1, 14
2019/10/19, 165, , 7, 25, 2, 14
2019/10/20, 170, , 10, 24, 1, 14
2019/10/21, 177, , 17, 39, 2, 14
2019/10/22, 159, , 17, 61, 1, 14
2019/10/23, 191, , 14, 54, 2, 13
2019/10/24, 163, , 20, 42, 1, 9
2019/10/25, 164, , 16, 59, 3, 23
2019/10/26, 155, , 18, 61, 4, 12
2019/10/27, 206, , 15, 57, 6, 15
2019/10/28, 280, , 15, 61, 5, 16
2019/10/29, 240, , 13, 48, 1, 14
2019/10/30, 231, , 12, 61, 3, 13
2019/10/31, 265, , 15, 70, 5, 15
2019/11/1, 287, , 13, 91, 7, 13
2019/11/2, 316, , 13, 55, 1, 3
2019/11/3, 228, , 10, 46, 2, 5
2019/11/4, 338, , 14, 41, 2, 5
2019/11/5, 268, , 11, 54, 2, 9
2019/11/6, 196, , 16, 77, 5, 12
2019/11/7, 257, , 18, 69, 2, 7
2019/11/8, 217, , 15, 68, 3, 8
2019/11/9, 183, , 16, 40, 2, 7
2019/11/10, 154, , 24, 33, 3, 6
2019/11/11, 182, , 33, 49, 2, 9
2019/11/12, 204, , 32, 64, 7, 13
2019/11/13, 270, , 32, 69, 9, 7
2019/11/14, 229, , 32, 51, 9, 5
2019/11/15, 194, , 32, 48, 9, 6
2019/11/16, 183, , 32, 32, 7, 4
2019/11/17, 158, , 32, 18, 3, 7
2019/11/18, 150, , 32, 14, 10, 9
2019/11/19, 143, , 32, 14, 7, 10
2019/11/20, 188, , 32, 35, 4, 10
2019/11/21, 194, , 32, 38, 9, 10
2019/11/22, 186, , 32, 27, 8, 10
2019/11/23, 180, , 32, 31, 3, 10
2019/11/24, 164, , 32, 52, 3, 10
2019/11/25, 184, , 32, 71, 5, 10
2019/11/26, 224, , 32, 38, 2, 10
2019/11/27, 233, , 32, 18, 2, 9
2019/11/28, 228, , 27, 15, 1, 13
2019/11/29, 145, , 31, 15, , 9
2019/11/30, 146, , 42, 14, , 12
2019/12/1, 163, , 47, 14, , 8
2019/12/2, 177, , 51, 18, 2, 8
2019/12/3, 152, , 48, 40, , 13
2019/12/4, 188, , 66, 45, , 6
2019/12/5, 222, , 29, 42, , 5
2019/12/6, 220, , 30, 39, , 17
2019/12/7, 193, , 15, 37, , 17
2019/12/8, 195, , 6, 35, 1, 17
2019/12/9, 173, , 9, 35, 1, 17
2019/12/10, 193, , 13, 40, 1, 14
2019/12/11, 190, , 2, 26, 1, 7
2019/12/12, 214, , 13, 4, 1, 11
2019/12/13, 159, , 6, 8, , 12
2019/12/14, 105, , 3, 8, 1, 14
2019/12/15, 127, , 2, 2, 1, 9
2019/12/16, 147, , 4, 1, 1, 10
2019/12/17, 115, , 6, , , 11
2019/12/18, 142, , 4, 4, 2, 10
2019/12/19, 163, , 4, 11, 1, 17
2019/12/20, 189, , 3, 9, 1, 17
2019/12/21, 234, , 2, 2, 1, 17
2019/12/22, 180, , 4, 7, 1, 17
2019/12/23, 207, , 5, 7, 1, 18
2019/12/24, 163, , 4, 6, 2, 18
2019/12/25, 194, , 15, 39, 1, 12
2019/12/26, 177, , 29, 78, 1, 7
2019/12/27, 201, , 20, 93, 1, 7
2019/12/28, 184, , 25, 85, 1, 6
2019/12/29, 185, , , , , 
2019/7/1, 116, , 3, 7, , 5
2019/7/2, 105, , 6, 11, , 5
2019/7/3, 54, , 7, 11, , 5
2019/7/4, 75, , 9, 11, , 5
2019/7/5, 94, , 5, 11, , 5
2019/7/6, 37, , 4, 12, , 9
2019/7/7, 36, , 10, 11, , 6
2019/7/8, 62, , 4, 12, , 4
2019/7/9, 37, , 5, 11, , 3
2019/7/10, 49, , 7, 11, , 8
2019/7/11, 88, , 7, 12, , 8
2019/7/12, 106, , 5, 10, , 8
2019/7/13, 125, , 6, 10, 1, 6
2019/7/14, 134, , 8, 10, 1, 6
2019/7/15, 146, , 10, 10, 1, 6
2019/7/16, 65, , 12, 10, 2, 5
2019/7/17, 84, , 15, 11, 1, 5
2019/7/18, 92, , 16, 11, 1, 9
2019/7/19, 111, , 27, 11, 3, 4
2019/7/20, 100, , 25, 10, 15, 5
2019/7/21, 81, , 38, 9, 14, 6
